"state_name","county_name","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"12","12086","91705","15055","33196","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Country Walk CDP, FL","2496435","The Hammocks, FL","Dade County School District",11562,1 
"12","12086","91705","36062","33175","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendale Lakes CDP, FL","2496435","Tamiami, FL","Dade County School District",19096,1 
"12","12086","91705","36062","33183","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendale Lakes CDP, FL","2496435","Kendale Lakes, FL","Dade County School District",35046,1 
"12","12086","91705","36062","33186","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendale Lakes CDP, FL","2496435","The Crossings, FL","Dade County School District",1403,1 
"12","12086","91705","36062","33193","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendale Lakes CDP, FL","2496435","Kendall West, FL","Dade County School District",603,1 
"12","12086","91705","36100","33173","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendall CDP, FL","2496435","Kendall, FL","Dade County School District",7190,1 
"12","12086","91705","36100","33176","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendall CDP, FL","2496435","Kendall, FL","Dade County School District",2574,1 
"12","12086","91705","36100","33183","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendall CDP, FL","2496435","Kendale Lakes, FL","Dade County School District",824,1 
"12","12086","91705","36121","33185","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendall West CDP, FL","2496435","Miami, FL","Dade County School District",7355,1 
"12","12086","91705","36121","33193","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Kendall West CDP, FL","2496435","Kendall West, FL","Dade County School District",28799,1 
"12","12086","91705","43900","33178","33124","00390","1,000,000+","200-999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Medley town, FL","2496435","Doral, FL","Dade County School District",47,1 
"12","12086","91705","60230","33177","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Richmond West CDP, FL","2496435","South Miami Heights, FL","Dade County School District",21003,1 
"12","12086","91705","60230","33187","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Richmond West CDP, FL","2496435","Richmond West, FL","Dade County School District",10970,1 
"12","12086","91705","67575","33157","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","South Miami Heights CDP, FL","2496435","Palmetto Bay, FL","Dade County School District",1385,1 
"12","12086","91705","67575","33177","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","South Miami Heights CDP, FL","2496435","South Miami Heights, FL","Dade County School District",4314,1 
"12","12086","91705","70700","33175","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Tamiami CDP, FL","2496435","Tamiami, FL","Dade County School District",25184,1 
"12","12086","91705","70700","33182","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Tamiami CDP, FL","2496435","Tamiami, FL","Dade County School District",13694,1 
"12","12086","91705","70700","33184","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Tamiami CDP, FL","2496435","Tamiami, FL","Dade County School District",16393,1 
"12","12086","91705","71567","33186","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","The Crossings CDP, FL","2496435","The Crossings, FL","Dade County School District",22758,1 
"12","12086","91705","71569","33186","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","The Hammocks CDP, FL","2496435","The Crossings, FL","Dade County School District",19776,1 
"12","12086","91705","71569","33196","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","The Hammocks CDP, FL","2496435","The Hammocks, FL","Dade County School District",31227,1 
"12","12086","91705","71741","33186","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD","Three Lakes CDP, FL","2496435","The Crossings, FL","Dade County School District",15047,1 
"12","12086","91705","99999","33175","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Tamiami, FL","Dade County School District",8392,1 
"12","12086","91705","99999","33177","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","South Miami Heights, FL","Dade County School District",2842,1 
"12","12086","91705","99999","33178","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Doral, FL","Dade County School District",80,1 
"12","12086","91705","99999","33182","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Tamiami, FL","Dade County School District",3235,1 
"12","12086","91705","99999","33184","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Tamiami, FL","Dade County School District",4682,1 
"12","12086","91705","99999","33185","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Miami, FL","Dade County School District",19834,1 
"12","12086","91705","99999","33187","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Richmond West, FL","Dade County School District",505,1 
"12","12086","91705","99999","33193","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Kendall West, FL","Dade County School District",16642,1 
"12","12086","91705","99999","33194","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","Miami, FL","Dade County School District",7289,1 
"12","12086","91705","99999","33196","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendale Lakes-Tamiami CCD"," ","2496435","The Hammocks, FL","Dade County School District",312,1 
"12","12086","91714","14250","33133","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Coral Gables city, FL","2496435","Miami, FL","Dade County School District",1601,1 
"12","12086","91714","14250","33143","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Coral Gables city, FL","2496435","Glenvar Heights, FL","Dade County School District",2311,1 
"12","12086","91714","14250","33146","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Coral Gables city, FL","2496435","Coral Gables, FL","Dade County School District",2802,1 
"12","12086","91714","14250","33156","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Coral Gables city, FL","2496435","Pinecrest, FL","Dade County School District",3242,1 
"12","12086","91714","14250","33158","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Coral Gables city, FL","2496435","Palmetto Bay, FL","Dade County School District",958,1 
"12","12086","91714","14250","99999","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Coral Gables city, FL","2496435","99999","Dade County School District",13,1 
"12","12086","91714","15968","33157","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Cutler Bay town, FL","2496435","Palmetto Bay, FL","Dade County School District",199,1 
"12","12086","91714","36100","33143","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Kendall CDP, FL","2496435","Glenvar Heights, FL","Dade County School District",1977,1 
"12","12086","91714","36100","33156","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Kendall CDP, FL","2496435","Pinecrest, FL","Dade County School District",10880,1 
"12","12086","91714","36100","33157","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Kendall CDP, FL","2496435","Palmetto Bay, FL","Dade County School District",1,1 
"12","12086","91714","36100","33173","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Kendall CDP, FL","2496435","Kendall, FL","Dade County School District",10049,1 
"12","12086","91714","36100","33176","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Kendall CDP, FL","2496435","Kendall, FL","Dade County School District",38158,1 
"12","12086","91714","36100","33186","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Kendall CDP, FL","2496435","The Crossings, FL","Dade County School District",3718,1 
"12","12086","91714","54275","33157","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Palmetto Bay village, FL","2496435","Palmetto Bay, FL","Dade County School District",16734,1 
"12","12086","91714","54275","33158","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Palmetto Bay village, FL","2496435","Palmetto Bay, FL","Dade County School District",5736,1 
"12","12086","91714","54275","33176","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Palmetto Bay village, FL","2496435","Kendall, FL","Dade County School District",940,1 
"12","12086","91714","54300","33157","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Palmetto Estates CDP, FL","2496435","Palmetto Bay, FL","Dade County School District",13535,1 
"12","12086","91714","56625","33156","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Pinecrest village, FL","2496435","Pinecrest, FL","Dade County School District",17109,1 
"12","12086","91714","60225","33157","33124","00390","1,000,000+","2500-9999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Richmond Heights CDP, FL","2496435","Palmetto Bay, FL","Dade County School District",43,1 
"12","12086","91714","60225","33176","33124","00390","1,000,000+","2500-9999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Richmond Heights CDP, FL","2496435","Kendall, FL","Dade County School District",8498,1 
"12","12086","91714","69812","33173","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","Sunset CDP, FL","2496435","Kendall, FL","Dade County School District",4476,1 
"12","12086","91714","76700","33157","33124","00390","1,000,000+","2500-9999","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD","West Perrine CDP, FL","2496435","Palmetto Bay, FL","Dade County School District",9460,1 
"12","12086","91714","99999","33143","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Kendall-Palmetto Bay CCD"," ","2496435","Glenvar Heights, FL","Dade County School District",3170,1 
"12","12086","91729","36300","33149","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Key Biscayne CCD","Key Biscayne village, FL","2496435","Key Biscayne, FL","Dade County School District",12344,1 
"12","12086","91729","45000","33149","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Key Biscayne CCD","Miami city, FL","2496435","Key Biscayne, FL","Dade County School District",14,1 
"12","12086","91729","99999","33149","33124","00390","1,000,000+","Not in a place","FL","Miami-Dade FL","Key Biscayne CCD"," ","2496435","Key Biscayne, FL","Dade County School District",31,1 
"12","12086","92158","02681","33160","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Aventura city, FL","2496435","Sunny Isles Beach, FL","Dade County School District",9353,1 
"12","12086","92158","02681","33180","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Aventura city, FL","2496435","Aventura, FL","Dade County School District",26409,1 
"12","12086","92158","06600","33161","33124","00390","1,000,000+","2500-9999","FL","Miami-Dade FL","Miami CCD","Biscayne Park village, FL","2496435","North Miami, FL","Dade County School District",3055,1 
"12","12086","92158","09000","33142","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Brownsville CDP, FL","2496435","Miami, FL","Dade County School District",15275,1 
"12","12086","92158","09000","33147","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Brownsville CDP, FL","2496435","West Little River, FL","Dade County School District",38,1 
"12","12086","92158","14250","33133","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Coral Gables city, FL","2496435","Miami, FL","Dade County School District",724,1 
"12","12086","92158","14250","33134","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Coral Gables city, FL","2496435","Coral Gables, FL","Dade County School District",22835,1 
"12","12086","92158","14250","33146","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Coral Gables city, FL","2496435","Coral Gables, FL","Dade County School District",12193,1 
"12","12086","92158","14250","33155","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Coral Gables city, FL","2496435","Coral Terrace, FL","Dade County School District",101,1 
"12","12086","92158","14412","33144","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Coral Terrace CDP, FL","2496435","Miami, FL","Dade County School District",4364,1 
"12","12086","92158","14412","33155","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Coral Terrace CDP, FL","2496435","Coral Terrace, FL","Dade County School District",20012,1 
"12","12086","92158","20650","33138","33124","00390","1,000,000+","1000-2499","FL","Miami-Dade FL","Miami CCD","El Portal village, FL","2496435","Miami, FL","Dade County School District",1558,1 
"12","12086","92158","20650","33150","33124","00390","1,000,000+","1000-2499","FL","Miami-Dade FL","Miami CCD","El Portal village, FL","2496435","Miami, FL","Dade County School District",767,1 
"12","12086","92158","25987","33147","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Gladeview CDP, FL","2496435","West Little River, FL","Dade County School District",10143,1 
"12","12086","92158","25987","33150","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Gladeview CDP, FL","2496435","Miami, FL","Dade County School District",1392,1 
"12","12086","92158","26100","33143","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Glenvar Heights CDP, FL","2496435","Glenvar Heights, FL","Dade County School District",12069,1 
"12","12086","92158","26100","33155","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Glenvar Heights CDP, FL","2496435","Coral Terrace, FL","Dade County School District",4829,1 
"12","12086","92158","26375","33161","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Golden Glades CDP, FL","2496435","North Miami, FL","Dade County School District",8726,1 
"12","12086","92158","26375","33162","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Golden Glades CDP, FL","2496435","North Miami Beach, FL","Dade County School District",8683,1 
"12","12086","92158","26375","33167","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Golden Glades CDP, FL","2496435","Westview, FL","Dade County School District",1222,1 
"12","12086","92158","26375","33168","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Golden Glades CDP, FL","2496435","North Miami, FL","Dade County School District",7051,1 
"12","12086","92158","26375","33169","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Golden Glades CDP, FL","2496435","Miami Gardens, FL","Dade County School District",6341,1 
"12","12086","92158","26375","33181","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","Golden Glades CDP, FL","2496435","North Miami, FL","Dade County School District",1122,1 
"12","12086","92158","30000","33012","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Hialeah city, FL","2496435","Hialeah, FL","Dade County School District",1598,1 
"12","12086","92158","30000","33014","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Hialeah city, FL","2496435","Hialeah, FL","Dade County School District",3184,1 
"12","12086","92158","30000","33142","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Hialeah city, FL","2496435","Miami, FL","Dade County School District",5,1 
"12","12086","92158","34400","33179","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Ives Estates CDP, FL","2496435","Ives Estates, FL","Dade County School District",19525,1 
"12","12086","92158","45000","33125","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",52677,1 
"12","12086","92158","45000","33126","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",29727,1 
"12","12086","92158","45000","33127","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",28909,1 
"12","12086","92158","45000","33128","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",7562,1 
"12","12086","92158","45000","33129","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",13833,1 
"12","12086","92158","45000","33130","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",26108,1 
"12","12086","92158","45000","33131","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",14917,1 
"12","12086","92158","45000","33132","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",11165,1 
"12","12086","92158","45000","33133","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",29601,1 
"12","12086","92158","45000","33134","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Coral Gables, FL","Dade County School District",11836,1 
"12","12086","92158","45000","33135","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",36066,1 
"12","12086","92158","45000","33136","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",13791,1 
"12","12086","92158","45000","33137","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",19410,1 
"12","12086","92158","45000","33138","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",16926,1 
"12","12086","92158","45000","33139","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami Beach, FL","Dade County School District",618,1 
"12","12086","92158","45000","33142","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",31928,1 
"12","12086","92158","45000","33144","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",11387,1 
"12","12086","92158","45000","33145","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",29758,1 
"12","12086","92158","45000","33147","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","West Little River, FL","Dade County School District",3550,1 
"12","12086","92158","45000","33150","33124","00390","1,000,000+","250,000-999,999","FL","Miami-Dade FL","Miami CCD","Miami city, FL","2496435","Miami, FL","Dade County School District",9674,1 
"12","12086","92158","45060","33014","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Miami Gardens city, FL","2496435","Hialeah, FL","Dade County School District",959,1 
"12","12086","92158","45060","33054","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Miami Gardens city, FL","2496435","Opa-locka, FL","Dade County School District",14260,1 
"12","12086","92158","45060","33169","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Miami Gardens city, FL","2496435","Miami Gardens, FL","Dade County School District",2856,1 
"12","12086","92158","45060","33179","33124","00390","1,000,000+","100,000-249,999","FL","Miami-Dade FL","Miami CCD","Miami Gardens city, FL","2496435","Ives Estates, FL","Dade County School District",1903,1 
"12","12086","92158","45175","33138","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Miami Shores village, FL","2496435","Miami, FL","Dade County School District",6612,1 
"12","12086","92158","45175","33150","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Miami Shores village, FL","2496435","Miami, FL","Dade County School District",1678,1 
"12","12086","92158","45175","33161","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Miami Shores village, FL","2496435","North Miami, FL","Dade County School District",1220,1 
"12","12086","92158","45175","33168","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Miami Shores village, FL","2496435","North Miami, FL","Dade County School District",983,1 
"12","12086","92158","45200","33142","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Miami Springs city, FL","2496435","Miami, FL","Dade County School District",2,1 
"12","12086","92158","45200","33166","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Miami Springs city, FL","2496435","Miami Springs, FL","Dade County School District",13807,1 
"12","12086","92158","49450","33160","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami city, FL","2496435","Sunny Isles Beach, FL","Dade County School District",427,1 
"12","12086","92158","49450","33161","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami city, FL","2496435","North Miami, FL","Dade County School District",31529,1 
"12","12086","92158","49450","33167","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami city, FL","2496435","Westview, FL","Dade County School District",3485,1 
"12","12086","92158","49450","33168","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami city, FL","2496435","North Miami, FL","Dade County School District",10008,1 
"12","12086","92158","49450","33181","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami city, FL","2496435","North Miami, FL","Dade County School District",13337,1 
"12","12086","92158","49475","33160","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami Beach city, FL","2496435","Sunny Isles Beach, FL","Dade County School District",7571,1 
"12","12086","92158","49475","33162","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami Beach city, FL","2496435","North Miami Beach, FL","Dade County School District",29520,1 
"12","12086","92158","49475","33169","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami Beach city, FL","2496435","Miami Gardens, FL","Dade County School District",184,1 
"12","12086","92158","49475","33179","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami Beach city, FL","2496435","Ives Estates, FL","Dade County School District",1869,1 
"12","12086","92158","49475","33181","33124","00390","1,000,000+","25,000-99,999","FL","Miami-Dade FL","Miami CCD","North Miami Beach city, FL","2496435","North Miami, FL","Dade County School District",2379,1 
"12","12086","92158","51125","33160","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Ojus CDP, FL","2496435","Sunny Isles Beach, FL","Dade County School District",951,1 
"12","12086","92158","51125","33179","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Ojus CDP, FL","2496435","Ives Estates, FL","Dade County School District",12654,1 
"12","12086","92158","51125","33180","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Ojus CDP, FL","2496435","Aventura, FL","Dade County School District",4431,1 
"12","12086","92158","51475","33143","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Olympia Heights CDP, FL","2496435","Glenvar Heights, FL","Dade County School District",334,1 
"12","12086","92158","51475","33155","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Olympia Heights CDP, FL","2496435","Coral Terrace, FL","Dade County School District",2132,1 
"12","12086","92158","51475","33165","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Olympia Heights CDP, FL","2496435","University Park, FL","Dade County School District",75,1 
"12","12086","92158","51475","33173","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Olympia Heights CDP, FL","2496435","Kendall, FL","Dade County School District",30,1 
"12","12086","92158","51650","33054","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Opa-locka city, FL","2496435","Opa-locka, FL","Dade County School District",14650,1 
"12","12086","92158","51650","33167","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Opa-locka city, FL","2496435","Westview, FL","Dade County School District",569,1 
"12","12086","92158","56625","33143","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Pinecrest village, FL","2496435","Glenvar Heights, FL","Dade County School District",1080,1 
"12","12086","92158","56625","33156","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Pinecrest village, FL","2496435","Pinecrest, FL","Dade County School District",34,1 
"12","12086","92158","57250","33147","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Pinewood CDP, FL","2496435","West Little River, FL","Dade County School District",4111,1 
"12","12086","92158","57250","33150","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Pinewood CDP, FL","2496435","Miami, FL","Dade County School District",4662,1 
"12","12086","92158","57250","33167","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Pinewood CDP, FL","2496435","Westview, FL","Dade County School District",3326,1 
"12","12086","92158","57250","33168","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","Pinewood CDP, FL","2496435","North Miami, FL","Dade County School District",4421,1 
"12","12086","92158","67550","33143","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","South Miami city, FL","2496435","Glenvar Heights, FL","Dade County School District",9626,1 
"12","12086","92158","67550","33155","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","South Miami city, FL","2496435","Coral Terrace, FL","Dade County School District",1981,1 
"12","12086","92158","67550","33156","33124","00390","1,000,000+","10,000-24,999","FL","Miami-Dade FL","Miami CCD","South Miami city, FL","2496435","Pinecrest, FL","Dade County School District",50,1 
"12","12086","92158","74575","33166","33124","00390","1,000,000+","1000-2499","FL","Miami-Dade FL","Miami CCD","Virginia Gardens village, FL","2496435","Miami Springs, FL","Dade County School District",2375,1 
